cancer_group,confounder,hugo_symbol,cancer,variable,y,n,mean,median,q1,q2,ras,codon_range,codon
single,Tumor type,HRAS,germ cell tumor,Primary,0,516,0.001,0,0,0.004,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Tumor type,HRAS,germ cell tumor,Unspecified,0,14,0.003,0.001,0,0.023,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Tumor type,HRAS,nerve sheath tumor,Metastasis,0,16,0.001,0,0,0.005,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Tumor type,HRAS,nerve sheath tumor,Not Applicable or Heme,0,17,0,0,0,0.005,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Tumor type,HRAS,nerve sheath tumor,Primary,0,115,0,0,0,0.003,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Tumor type,HRAS,penile cancer,Metastasis,0,11,0.003,0,0,0.035,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Tumor type,HRAS,penile cancer,Primary,0,13,0.003,0,0,0.034,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Tumor type,HRAS,pheochromocytoma,Primary,1,18,0.062,0.047,0.002,0.204,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Tumor type,HRAS,pineal tumor,Primary,0,14,0.004,0,0,0.045,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Tumor type,HRAS,b cell lymphoma,Metastasis,0,57,0,0,0,0,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Tumor type,HRAS,b cell lymphoma,Not Applicable or Heme,0,145,0,0,0,0,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Tumor type,HRAS,b cell lymphoma,Primary,0,708,0,0,0,0,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Tumor type,HRAS,b cell lymphoma,Unspecified,0,51,0,0,0,0,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Tumor type,HRAS,non-hodgkin lymphoma,Primary,0,14,0.001,0,0,0.012,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Tumor type,HRAS,t-lymphoblastic leukemia/lymphoma,Not Applicable or Heme,0,25,0.002,0,0,0.024,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Tumor type,HRAS,t-lymphoblastic leukemia/lymphoma,Primary,0,11,0.003,0,0,0.029,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Tumor type,HRAS,retinoblastoma,Not Applicable or Heme,0,10,0.002,0,0,0.022,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Tumor type,HRAS,retinoblastoma,Primary,0,41,0.001,0,0,0.014,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Tumor type,HRAS,hodgkin lymphoma,Primary,0,35,0.001,0,0,0.012,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Tumor type,HRAS,lung cancer,Primary,0,17,0.003,0,0,0.032,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Tumor type,HRAS,parathyroid cancer,Primary,0,13,0.004,0,0,0.044,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Tumor type,HRAS,appendiceal cancer,Metastasis,0,174,0,0,0,0.001,HRAS_12,12,Codon 12
single,Tumor type,HRAS,appendiceal cancer,Not Applicable or Heme,0,10,0,0,0,0.002,HRAS_12,12,Codon 12
single,Tumor type,HRAS,appendiceal cancer,Primary,0,151,0,0,0,0.001,HRAS_12,12,Codon 12
single,Tumor type,HRAS,colorectal cancer,Metastasis,0,2352,0,0,0,0.001,HRAS_12,12,Codon 12
single,Tumor type,HRAS,colorectal cancer,Not Applicable or Heme,0,224,0.001,0,0,0.002,HRAS_12,12,Codon 12
single,Tumor type,HRAS,colorectal cancer,Primary,4,4113,0.001,0.001,0,0.002,HRAS_12,12,Codon 12
single,Tumor type,HRAS,colorectal cancer,Unspecified,0,31,0.001,0,0,0.007,HRAS_12,12,Codon 12
single,Tumor type,HRAS,cancer of unknown primary,Metastasis,2,1388,0.001,0.001,0,0.003,HRAS_12,12,Codon 12
single,Tumor type,HRAS,cancer of unknown primary,Not Applicable or Heme,0,229,0.001,0.001,0,0.004,HRAS_12,12,Codon 12
single,Tumor type,HRAS,cancer of unknown primary,Primary,0,311,0.001,0.001,0,0.003,HRAS_12,12,Codon 12
single,Tumor type,HRAS,cancer of unknown primary,Unspecified,0,57,0.001,0.001,0,0.005,HRAS_12,12,Codon 12
single,Tumor type,HRAS,non-small cell lung cancer,Metastasis,1,3750,0,0,0,0.001,HRAS_12,12,Codon 12
single,Tumor type,HRAS,non-small cell lung cancer,Not Applicable or Heme,0,223,0,0,0,0.001,HRAS_12,12,Codon 12
single,Tumor type,HRAS,non-small cell lung cancer,Primary,0,6059,0,0,0,0,HRAS_12,12,Codon 12
single,Tumor type,HRAS,non-small cell lung cancer,Unspecified,0,99,0,0,0,0.002,HRAS_12,12,Codon 12
single,Tumor type,HRAS,breast cancer,Metastasis,2,3094,0.001,0.001,0,0.002,HRAS_12,12,Codon 12
single,Tumor type,HRAS,breast cancer,Not Applicable or Heme,0,105,0.001,0.001,0,0.003,HRAS_12,12,Codon 12
single,Tumor type,HRAS,breast cancer,Primary,7,6124,0.001,0.001,0,0.002,HRAS_12,12,Codon 12
single,Tumor type,HRAS,pancreatic cancer,Metastasis,0,981,0,0,0,0,HRAS_12,12,Codon 12
single,Tumor type,HRAS,pancreatic cancer,Not Applicable or Heme,0,75,0,0,0,0,HRAS_12,12,Codon 12
single,Tumor type,HRAS,pancreatic cancer,Primary,0,1428,0,0,0,0,HRAS_12,12,Codon 12
single,Tumor type,HRAS,leukemia,Metastasis,0,15,0,0,0,0,HRAS_12,12,Codon 12
single,Tumor type,HRAS,leukemia,Not Applicable or Heme,0,923,0,0,0,0,HRAS_12,12,Codon 12
single,Tumor type,HRAS,leukemia,Primary,0,407,0,0,0,0,HRAS_12,12,Codon 12
single,Tumor type,HRAS,leukemia,Unspecified,0,215,0,0,0,0,HRAS_12,12,Codon 12
single,Tumor type,HRAS,melanoma,Metastasis,6,1738,0.003,0.003,0.001,0.006,HRAS_12,12,Codon 12
single,Tumor type,HRAS,melanoma,Not Applicable or Heme,0,188,0.003,0.003,0,0.006,HRAS_12,12,Codon 12
single,Tumor type,HRAS,melanoma,Primary,2,898,0.003,0.003,0.001,0.006,HRAS_12,12,Codon 12
single,Tumor type,HRAS,melanoma,Unspecified,0,22,0.003,0.003,0,0.009,HRAS_12,12,Codon 12
single,Tumor type,HRAS,head and neck cancer,Metastasis,2,731,0.004,0.004,0.001,0.011,HRAS_12,12,Codon 12
single,Tumor type,HRAS,head and neck cancer,Not Applicable or Heme,0,67,0.006,0.005,0,0.019,HRAS_12,12,Codon 12
single,Tumor type,HRAS,head and neck cancer,Primary,12,938,0.011,0.011,0.005,0.019,HRAS_12,12,Codon 12
single,Tumor type,HRAS,uterine cancer,Metastasis,1,583,0.002,0.002,0,0.005,HRAS_12,12,Codon 12
single,Tumor type,HRAS,uterine cancer,Not Applicable or Heme,0,76,0.002,0.002,0,0.006,HRAS_12,12,Codon 12
single,Tumor type,HRAS,uterine cancer,Primary,3,1538,0.002,0.002,0.001,0.004,HRAS_12,12,Codon 12
single,Tumor type,HRAS,uterine cancer,Unspecified,0,51,0.002,0.002,0,0.007,HRAS_12,12,Codon 12
single,Tumor type,HRAS,non-melanoma skin cancers,Metastasis,2,203,0.011,0.011,0.003,0.025,HRAS_12,12,Codon 12
single,Tumor type,HRAS,non-melanoma skin cancers,Not Applicable or Heme,0,22,0.01,0.009,0,0.03,HRAS_12,12,Codon 12
single,Tumor type,HRAS,non-melanoma skin cancers,Primary,4,287,0.013,0.012,0.005,0.026,HRAS_12,12,Codon 12
single,Tumor type,HRAS,myelodysplastic/myeloproliferative syndromes,Metastasis,0,11,0,0,0,0,HRAS_12,12,Codon 12
single,Tumor type,HRAS,myelodysplastic/myeloproliferative syndromes,Not Applicable or Heme,0,914,0,0,0,0,HRAS_12,12,Codon 12
single,Tumor type,HRAS,myelodysplastic/myeloproliferative syndromes,Primary,0,250,0,0,0,0,HRAS_12,12,Codon 12
single,Tumor type,HRAS,myelodysplastic/myeloproliferative syndromes,Unspecified,0,31,0,0,0,0,HRAS_12,12,Codon 12
single,Tumor type,HRAS,adrenocortical carcinoma,Metastasis,0,55,0,0,0,0.005,HRAS_12,12,Codon 12
single,Tumor type,HRAS,adrenocortical carcinoma,Primary,0,72,0,0,0,0.005,HRAS_12,12,Codon 12
single,Tumor type,HRAS,soft tissue sarcoma,Metastasis,2,928,0.001,0.001,0,0.004,HRAS_12,12,Codon 12
single,Tumor type,HRAS,soft tissue sarcoma,Not Applicable or Heme,0,119,0.001,0.001,0,0.005,HRAS_12,12,Codon 12
single,Tumor type,HRAS,soft tissue sarcoma,Primary,1,1668,0.001,0.001,0,0.003,HRAS_12,12,Codon 12
single,Tumor type,HRAS,soft tissue sarcoma,Unspecified,0,23,0.002,0.001,0,0.007,HRAS_12,12,Codon 12
single,Tumor type,HRAS,ovarian cancer,Metastasis,0,1088,0,0,0,0.002,HRAS_12,12,Codon 12
single,Tumor type,HRAS,ovarian cancer,Not Applicable or Heme,0,160,0.001,0,0,0.003,HRAS_12,12,Codon 12
single,Tumor type,HRAS,ovarian cancer,Primary,1,1060,0.001,0,0,0.002,HRAS_12,12,Codon 12
single,Tumor type,HRAS,ovarian cancer,Unspecified,0,28,0.001,0,0,0.006,HRAS_12,12,Codon 12
single,Tumor type,HRAS,esophagogastric cancer,Metastasis,0,462,0.001,0,0,0.002,HRAS_12,12,Codon 12
single,Tumor type,HRAS,esophagogastric cancer,Not Applicable or Heme,0,43,0.001,0,0,0.005,HRAS_12,12,Codon 12
single,Tumor type,HRAS,esophagogastric cancer,Primary,1,1283,0.001,0.001,0,0.002,HRAS_12,12,Codon 12
single,Tumor type,HRAS,esophagogastric cancer,Unspecified,0,14,0.001,0,0,0.006,HRAS_12,12,Codon 12
single,Tumor type,HRAS,thyroid cancer,Metastasis,0,402,0,0,0,0.003,HRAS_12,12,Codon 12
single,Tumor type,HRAS,thyroid cancer,Not Applicable or Heme,1,28,0.029,0.018,0,0.119,HRAS_12,12,Codon 12
single,Tumor type,HRAS,thyroid cancer,Primary,0,582,0,0,0,0.002,HRAS_12,12,Codon 12
single,Tumor type,HRAS,cervical cancer,Metastasis,1,136,0.005,0.003,0,0.02,HRAS_12,12,Codon 12
single,Tumor type,HRAS,cervical cancer,Not Applicable or Heme,0,12,0.005,0.002,0,0.029,HRAS_12,12,Codon 12
single,Tumor type,HRAS,cervical cancer,Primary,0,211,0.002,0.001,0,0.01,HRAS_12,12,Codon 12
single,Tumor type,HRAS,hepatobiliary cancer,Metastasis,0,438,0,0,0,0,HRAS_12,12,Codon 12
single,Tumor type,HRAS,hepatobiliary cancer,Not Applicable or Heme,0,34,0,0,0,0,HRAS_12,12,Codon 12
single,Tumor type,HRAS,hepatobiliary cancer,Primary,0,894,0,0,0,0,HRAS_12,12,Codon 12
single,Tumor type,HRAS,kidney cancer,Metastasis,0,445,0,0,0,0,HRAS_12,12,Codon 12
single,Tumor type,HRAS,kidney cancer,Not Applicable or Heme,0,24,0,0,0,0,HRAS_12,12,Codon 12
single,Tumor type,HRAS,kidney cancer,Primary,0,944,0,0,0,0,HRAS_12,12,Codon 12
single,Tumor type,HRAS,cns cancer,Metastasis,0,409,0,0,0,0,HRAS_12,12,Codon 12
single,Tumor type,HRAS,cns cancer,Not Applicable or Heme,0,526,0,0,0,0,HRAS_12,12,Codon 12
single,Tumor type,HRAS,cns cancer,Primary,0,3521,0,0,0,0,HRAS_12,12,Codon 12
single,Tumor type,HRAS,cns cancer,Unspecified,0,108,0,0,0,0,HRAS_12,12,Codon 12
single,Tumor type,HRAS,prostate cancer,Metastasis,0,901,0,0,0,0,HRAS_12,12,Codon 12
single,Tumor type,HRAS,prostate cancer,Not Applicable or Heme,0,57,0,0,0,0,HRAS_12,12,Codon 12
single,Tumor type,HRAS,prostate cancer,Primary,0,1468,0,0,0,0,HRAS_12,12,Codon 12
single,Tumor type,HRAS,prostate cancer,Unspecified,0,12,0,0,0,0,HRAS_12,12,Codon 12
single,Tumor type,HRAS,anal cancer,Metastasis,0,59,0,0,0,0.005,HRAS_12,12,Codon 12
single,Tumor type,HRAS,anal cancer,Primary,0,84,0,0,0,0.004,HRAS_12,12,Codon 12
single,Tumor type,HRAS,neuroendocrine tumors,Metastasis,0,143,0,0,0,0.001,HRAS_12,12,Codon 12
single,Tumor type,HRAS,neuroendocrine tumors,Not Applicable or Heme,0,20,0,0,0,0.001,HRAS_12,12,Codon 12
single,Tumor type,HRAS,neuroendocrine tumors,Primary,0,196,0,0,0,0.001,HRAS_12,12,Codon 12
single,Tumor type,HRAS,bladder cancer,Metastasis,3,389,0.01,0.009,0.003,0.019,HRAS_12,12,Codon 12
single,Tumor type,HRAS,bladder cancer,Not Applicable or Heme,2,25,0.032,0.015,0.006,0.139,HRAS_12,12,Codon 12
single,Tumor type,HRAS,bladder cancer,Primary,11,1164,0.01,0.01,0.005,0.016,HRAS_12,12,Codon 12
single,Tumor type,HRAS,b-lymphoblastic leukemia/lymphoma,Metastasis,0,13,0,0,0,0.003,HRAS_12,12,Codon 12
single,Tumor type,HRAS,b-lymphoblastic leukemia/lymphoma,Not Applicable or Heme,0,109,0,0,0,0.002,HRAS_12,12,Codon 12
single,Tumor type,HRAS,b-lymphoblastic leukemia/lymphoma,Primary,0,101,0,0,0,0.002,HRAS_12,12,Codon 12
single,Tumor type,HRAS,b-lymphoblastic leukemia/lymphoma,Unspecified,0,25,0,0,0,0.003,HRAS_12,12,Codon 12
single,Tumor type,HRAS,small bowel cancer,Metastasis,0,78,0,0,0,0.003,HRAS_12,12,Codon 12
single,Tumor type,HRAS,small bowel cancer,Primary,0,128,0,0,0,0.003,HRAS_12,12,Codon 12
single,Tumor type,HRAS,sex cord stromal tumor,Metastasis,0,48,0.001,0,0,0.007,HRAS_12,12,Codon 12
single,Tumor type,HRAS,sex cord stromal tumor,Primary,0,54,0.001,0,0,0.007,HRAS_12,12,Codon 12
single,Tumor type,HRAS,bone cancer,Metastasis,0,197,0,0,0,0.001,HRAS_12,12,Codon 12
single,Tumor type,HRAS,bone cancer,Not Applicable or Heme,0,25,0,0,0,0.001,HRAS_12,12,Codon 12
single,Tumor type,HRAS,bone cancer,Primary,0,319,0,0,0,0,HRAS_12,12,Codon 12
single,Tumor type,HRAS,bone cancer,Unspecified,0,14,0,0,0,0.001,HRAS_12,12,Codon 12
single,Tumor type,HRAS,vaginal cancer,Metastasis,0,16,0.014,0.008,0,0.063,HRAS_12,12,Codon 12
single,Tumor type,HRAS,vaginal cancer,Primary,1,60,0.016,0.012,0.001,0.055,HRAS_12,12,Codon 12
single,Tumor type,HRAS,thymic tumor,Metastasis,0,60,0.006,0.003,0,0.027,HRAS_12,12,Codon 12
single,Tumor type,HRAS,thymic tumor,Primary,1,83,0.01,0.007,0,0.037,HRAS_12,12,Codon 12
single,Tumor type,HRAS,ampullary cancer,Metastasis,0,23,0.001,0,0,0.006,HRAS_12,12,Codon 12
single,Tumor type,HRAS,ampullary cancer,Primary,0,82,0,0,0,0.004,HRAS_12,12,Codon 12
single,Tumor type,HRAS,small cell lung cancer,Metastasis,1,207,0.004,0.003,0,0.015,HRAS_12,12,Codon 12
single,Tumor type,HRAS,small cell lung cancer,Primary,0,183,0.002,0.001,0,0.01,HRAS_12,12,Codon 12
single,Tumor type,HRAS,mature t and nk neoplasms,Metastasis,0,10,0.001,0,0,0.004,HRAS_12,12,Codon 12
single,Tumor type,HRAS,mature t and nk neoplasms,Not Applicable or Heme,0,28,0,0,0,0.003,HRAS_12,12,Codon 12
single,Tumor type,HRAS,mature t and nk neoplasms,Primary,0,187,0,0,0,0.002,HRAS_12,12,Codon 12
single,Tumor type,HRAS,mesothelioma,Metastasis,0,82,0,0,0,0.001,HRAS_12,12,Codon 12
single,Tumor type,HRAS,mesothelioma,Primary,0,408,0,0,0,0.001,HRAS_12,12,Codon 12
single,Tumor type,HRAS,germ cell tumor,Metastasis,0,274,0,0,0,0,HRAS_12,12,Codon 12
single,Tumor type,HRAS,germ cell tumor,Not Applicable or Heme,0,81,0,0,0,0,HRAS_12,12,Codon 12
single,Tumor type,HRAS,germ cell tumor,Primary,0,516,0,0,0,0,HRAS_12,12,Codon 12
single,Tumor type,HRAS,germ cell tumor,Unspecified,0,14,0,0,0,0,HRAS_12,12,Codon 12
single,Tumor type,HRAS,nerve sheath tumor,Metastasis,0,16,0,0,0,0.003,HRAS_12,12,Codon 12
single,Tumor type,HRAS,nerve sheath tumor,Not Applicable or Heme,0,17,0,0,0,0.004,HRAS_12,12,Codon 12
single,Tumor type,HRAS,nerve sheath tumor,Primary,0,115,0,0,0,0.003,HRAS_12,12,Codon 12
single,Tumor type,HRAS,penile cancer,Metastasis,0,11,0.003,0,0,0.036,HRAS_12,12,Codon 12
single,Tumor type,HRAS,penile cancer,Primary,0,13,0.003,0,0,0.033,HRAS_12,12,Codon 12
single,Tumor type,HRAS,pheochromocytoma,Primary,0,18,0.003,0,0,0.032,HRAS_12,12,Codon 12
single,Tumor type,HRAS,pineal tumor,Primary,0,14,0.004,0,0,0.046,HRAS_12,12,Codon 12
single,Tumor type,HRAS,b cell lymphoma,Metastasis,0,57,0,0,0,0,HRAS_12,12,Codon 12
single,Tumor type,HRAS,b cell lymphoma,Not Applicable or Heme,0,145,0,0,0,0,HRAS_12,12,Codon 12
single,Tumor type,HRAS,b cell lymphoma,Primary,0,708,0,0,0,0,HRAS_12,12,Codon 12
single,Tumor type,HRAS,b cell lymphoma,Unspecified,0,51,0,0,0,0,HRAS_12,12,Codon 12
single,Tumor type,HRAS,non-hodgkin lymphoma,Primary,0,14,0.003,0,0,0.032,HRAS_12,12,Codon 12
single,Tumor type,HRAS,t-lymphoblastic leukemia/lymphoma,Not Applicable or Heme,0,25,0.002,0,0,0.018,HRAS_12,12,Codon 12
single,Tumor type,HRAS,t-lymphoblastic leukemia/lymphoma,Primary,0,11,0.002,0,0,0.024,HRAS_12,12,Codon 12
single,Tumor type,HRAS,retinoblastoma,Not Applicable or Heme,0,10,0.001,0,0,0.012,HRAS_12,12,Codon 12
single,Tumor type,HRAS,retinoblastoma,Primary,0,41,0.001,0,0,0.009,HRAS_12,12,Codon 12
single,Tumor type,HRAS,hodgkin lymphoma,Primary,0,35,0.002,0,0,0.019,HRAS_12,12,Codon 12
single,Tumor type,HRAS,lung cancer,Primary,0,17,0.003,0,0,0.039,HRAS_12,12,Codon 12
single,Tumor type,HRAS,parathyroid cancer,Primary,0,13,0.003,0,0,0.035,HRAS_12,12,Codon 12
single,Tumor type,HRAS,appendiceal cancer,Metastasis,0,174,0,0,0,0.001,HRAS_12C,12C,Codon G12C
single,Tumor type,HRAS,appendiceal cancer,Not Applicable or Heme,0,10,0,0,0,0.002,HRAS_12C,12C,Codon G12C
single,Tumor type,HRAS,appendiceal cancer,Primary,0,151,0,0,0,0.001,HRAS_12C,12C,Codon G12C
single,Tumor type,HRAS,colorectal cancer,Metastasis,0,2352,0,0,0,0,HRAS_12C,12C,Codon G12C
single,Tumor type,HRAS,colorectal cancer,Not Applicable or Heme,0,224,0,0,0,0,HRAS_12C,12C,Codon G12C
single,Tumor type,HRAS,colorectal cancer,Primary,0,4113,0,0,0,0,HRAS_12C,12C,Codon G12C
single,Tumor type,HRAS,colorectal cancer,Unspecified,0,31,0,0,0,0,HRAS_12C,12C,Codon G12C
single,Tumor type,HRAS,cancer of unknown primary,Metastasis,0,1388,0,0,0,0,HRAS_12C,12C,Codon G12C
single,Tumor type,HRAS,cancer of unknown primary,Not Applicable or Heme,0,229,0,0,0,0,HRAS_12C,12C,Codon G12C
single,Tumor type,HRAS,cancer of unknown primary,Primary,0,311,0,0,0,0,HRAS_12C,12C,Codon G12C
single,Tumor type,HRAS,cancer of unknown primary,Unspecified,0,57,0,0,0,0,HRAS_12C,12C,Codon G12C
single,Tumor type,HRAS,non-small cell lung cancer,Metastasis,0,3750,0,0,0,0,HRAS_12C,12C,Codon G12C
single,Tumor type,HRAS,non-small cell lung cancer,Not Applicable or Heme,0,223,0,0,0,0,HRAS_12C,12C,Codon G12C
single,Tumor type,HRAS,non-small cell lung cancer,Primary,0,6059,0,0,0,0,HRAS_12C,12C,Codon G12C
single,Tumor type,HRAS,non-small cell lung cancer,Unspecified,0,99,0,0,0,0,HRAS_12C,12C,Codon G12C
single,Tumor type,HRAS,breast cancer,Metastasis,0,3094,0,0,0,0.001,HRAS_12C,12C,Codon G12C
single,Tumor type,HRAS,breast cancer,Not Applicable or Heme,0,105,0,0,0,0.003,HRAS_12C,12C,Codon G12C
single,Tumor type,HRAS,breast cancer,Primary,2,6124,0,0,0,0.001,HRAS_12C,12C,Codon G12C
single,Tumor type,HRAS,pancreatic cancer,Metastasis,0,981,0,0,0,0,HRAS_12C,12C,Codon G12C
single,Tumor type,HRAS,pancreatic cancer,Not Applicable or Heme,0,75,0,0,0,0,HRAS_12C,12C,Codon G12C
single,Tumor type,HRAS,pancreatic cancer,Primary,0,1428,0,0,0,0,HRAS_12C,12C,Codon G12C
single,Tumor type,HRAS,leukemia,Metastasis,0,15,0,0,0,0,HRAS_12C,12C,Codon G12C
single,Tumor type,HRAS,leukemia,Not Applicable or Heme,0,923,0,0,0,0,HRAS_12C,12C,Codon G12C
single,Tumor type,HRAS,leukemia,Primary,0,407,0,0,0,0,HRAS_12C,12C,Codon G12C
single,Tumor type,HRAS,leukemia,Unspecified,0,215,0,0,0,0,HRAS_12C,12C,Codon G12C
single,Tumor type,HRAS,melanoma,Metastasis,0,1738,0,0,0,0,HRAS_12C,12C,Codon G12C
single,Tumor type,HRAS,melanoma,Not Applicable or Heme,0,188,0,0,0,0,HRAS_12C,12C,Codon G12C
single,Tumor type,HRAS,melanoma,Primary,0,898,0,0,0,0,HRAS_12C,12C,Codon G12C
single,Tumor type,HRAS,melanoma,Unspecified,0,22,0,0,0,0,HRAS_12C,12C,Codon G12C
single,Tumor type,HRAS,head and neck cancer,Metastasis,0,731,0,0,0,0,HRAS_12C,12C,Codon G12C
single,Tumor type,HRAS,head and neck cancer,Not Applicable or Heme,0,67,0,0,0,0,HRAS_12C,12C,Codon G12C
single,Tumor type,HRAS,head and neck cancer,Primary,0,938,0,0,0,0,HRAS_12C,12C,Codon G12C
single,Tumor type,HRAS,uterine cancer,Metastasis,0,583,0,0,0,0,HRAS_12C,12C,Codon G12C
single,Tumor type,HRAS,uterine cancer,Not Applicable or Heme,0,76,0,0,0,0,HRAS_12C,12C,Codon G12C
single,Tumor type,HRAS,uterine cancer,Primary,0,1538,0,0,0,0,HRAS_12C,12C,Codon G12C
single,Tumor type,HRAS,uterine cancer,Unspecified,0,51,0,0,0,0,HRAS_12C,12C,Codon G12C
single,Tumor type,HRAS,non-melanoma skin cancers,Metastasis,0,203,0.002,0.001,0,0.008,HRAS_12C,12C,Codon G12C
single,Tumor type,HRAS,non-melanoma skin cancers,Not Applicable or Heme,0,22,0.003,0.001,0,0.015,HRAS_12C,12C,Codon G12C
single,Tumor type,HRAS,non-melanoma skin cancers,Primary,1,287,0.003,0.002,0,0.01,HRAS_12C,12C,Codon G12C
single,Tumor type,HRAS,myelodysplastic/myeloproliferative syndromes,Metastasis,0,11,0,0,0,0,HRAS_12C,12C,Codon G12C
single,Tumor type,HRAS,myelodysplastic/myeloproliferative syndromes,Not Applicable or Heme,0,914,0,0,0,0,HRAS_12C,12C,Codon G12C
single,Tumor type,HRAS,myelodysplastic/myeloproliferative syndromes,Primary,0,250,0,0,0,0,HRAS_12C,12C,Codon G12C
single,Tumor type,HRAS,myelodysplastic/myeloproliferative syndromes,Unspecified,0,31,0,0,0,0,HRAS_12C,12C,Codon G12C
single,Tumor type,HRAS,adrenocortical carcinoma,Metastasis,0,55,0,0,0,0.004,HRAS_12C,12C,Codon G12C
single,Tumor type,HRAS,adrenocortical carcinoma,Primary,0,72,0,0,0,0.004,HRAS_12C,12C,Codon G12C
single,Tumor type,HRAS,soft tissue sarcoma,Metastasis,0,928,0,0,0,0,HRAS_12C,12C,Codon G12C
single,Tumor type,HRAS,soft tissue sarcoma,Not Applicable or Heme,0,119,0,0,0,0,HRAS_12C,12C,Codon G12C
single,Tumor type,HRAS,soft tissue sarcoma,Primary,0,1668,0,0,0,0,HRAS_12C,12C,Codon G12C
single,Tumor type,HRAS,soft tissue sarcoma,Unspecified,0,23,0,0,0,0,HRAS_12C,12C,Codon G12C
single,Tumor type,HRAS,ovarian cancer,Metastasis,0,1088,0,0,0,0,HRAS_12C,12C,Codon G12C
single,Tumor type,HRAS,ovarian cancer,Not Applicable or Heme,0,160,0,0,0,0,HRAS_12C,12C,Codon G12C
single,Tumor type,HRAS,ovarian cancer,Primary,0,1060,0,0,0,0,HRAS_12C,12C,Codon G12C
single,Tumor type,HRAS,ovarian cancer,Unspecified,0,28,0,0,0,0,HRAS_12C,12C,Codon G12C
single,Tumor type,HRAS,esophagogastric cancer,Metastasis,0,462,0,0,0,0,HRAS_12C,12C,Codon G12C
single,Tumor type,HRAS,esophagogastric cancer,Not Applicable or Heme,0,43,0,0,0,0,HRAS_12C,12C,Codon G12C
single,Tumor type,HRAS,esophagogastric cancer,Primary,0,1283,0,0,0,0,HRAS_12C,12C,Codon G12C
single,Tumor type,HRAS,esophagogastric cancer,Unspecified,0,14,0,0,0,0,HRAS_12C,12C,Codon G12C
single,Tumor type,HRAS,thyroid cancer,Metastasis,0,402,0,0,0,0,HRAS_12C,12C,Codon G12C
single,Tumor type,HRAS,thyroid cancer,Not Applicable or Heme,0,28,0,0,0,0,HRAS_12C,12C,Codon G12C
single,Tumor type,HRAS,thyroid cancer,Primary,0,582,0,0,0,0,HRAS_12C,12C,Codon G12C
single,Tumor type,HRAS,cervical cancer,Metastasis,0,136,0,0,0,0.001,HRAS_12C,12C,Codon G12C
single,Tumor type,HRAS,cervical cancer,Not Applicable or Heme,0,12,0,0,0,0.001,HRAS_12C,12C,Codon G12C
single,Tumor type,HRAS,cervical cancer,Primary,0,211,0,0,0,0.001,HRAS_12C,12C,Codon G12C
single,Tumor type,HRAS,hepatobiliary cancer,Metastasis,0,438,0,0,0,0,HRAS_12C,12C,Codon G12C
single,Tumor type,HRAS,hepatobiliary cancer,Not Applicable or Heme,0,34,0,0,0,0,HRAS_12C,12C,Codon G12C
single,Tumor type,HRAS,hepatobiliary cancer,Primary,0,894,0,0,0,0,HRAS_12C,12C,Codon G12C
single,Tumor type,HRAS,kidney cancer,Metastasis,0,445,0,0,0,0,HRAS_12C,12C,Codon G12C
single,Tumor type,HRAS,kidney cancer,Not Applicable or Heme,0,24,0,0,0,0,HRAS_12C,12C,Codon G12C
single,Tumor type,HRAS,kidney cancer,Primary,0,944,0,0,0,0,HRAS_12C,12C,Codon G12C
single,Tumor type,HRAS,cns cancer,Metastasis,0,409,0,0,0,0,HRAS_12C,12C,Codon G12C
single,Tumor type,HRAS,cns cancer,Not Applicable or Heme,0,526,0,0,0,0,HRAS_12C,12C,Codon G12C
single,Tumor type,HRAS,cns cancer,Primary,0,3521,0,0,0,0,HRAS_12C,12C,Codon G12C
single,Tumor type,HRAS,cns cancer,Unspecified,0,108,0,0,0,0,HRAS_12C,12C,Codon G12C
single,Tumor type,HRAS,prostate cancer,Metastasis,0,901,0,0,0,0,HRAS_12C,12C,Codon G12C
single,Tumor type,HRAS,prostate cancer,Not Applicable or Heme,0,57,0,0,0,0,HRAS_12C,12C,Codon G12C
single,Tumor type,HRAS,prostate cancer,Primary,0,1468,0,0,0,0,HRAS_12C,12C,Codon G12C
single,Tumor type,HRAS,prostate cancer,Unspecified,0,12,0,0,0,0,HRAS_12C,12C,Codon G12C
