cancer_group,confounder,hugo_symbol,cancer,variable,y,n,mean,median,q1,q2,ras,codon_range,codon
single,Center,KRAS,germ cell tumor,CHOP,0,27,0.004,0.003,0,0.013,KRAS_13,13,Codon 13
single,Center,KRAS,germ cell tumor,DFCI,0,176,0.003,0.002,0,0.009,KRAS_13,13,Codon 13
single,Center,KRAS,germ cell tumor,GRCC,0,18,0.004,0.003,0,0.014,KRAS_13,13,Codon 13
single,Center,KRAS,germ cell tumor,MDA,0,68,0.003,0.003,0,0.01,KRAS_13,13,Codon 13
single,Center,KRAS,germ cell tumor,MSK,3,488,0.004,0.004,0.001,0.011,KRAS_13,13,Codon 13
single,Center,KRAS,germ cell tumor,UCSF,0,74,0.003,0.003,0,0.01,KRAS_13,13,Codon 13
single,Center,KRAS,nerve sheath tumor,DFCI,0,72,0,0,0,0.004,KRAS_13,13,Codon 13
single,Center,KRAS,nerve sheath tumor,MDA,0,10,0.001,0,0,0.006,KRAS_13,13,Codon 13
single,Center,KRAS,nerve sheath tumor,MSK,0,51,0,0,0,0.004,KRAS_13,13,Codon 13
single,Center,KRAS,nerve sheath tumor,UCSF,0,11,0.001,0,0,0.005,KRAS_13,13,Codon 13
single,Center,KRAS,pheochromocytoma,DFCI,0,13,0.004,0,0,0.045,KRAS_13,13,Codon 13
single,Center,KRAS,b cell lymphoma,DFCI,5,572,0.009,0.008,0.003,0.016,KRAS_13,13,Codon 13
single,Center,KRAS,b cell lymphoma,MSK,3,345,0.009,0.008,0.003,0.017,KRAS_13,13,Codon 13
single,Center,KRAS,b cell lymphoma,SCI,0,20,0.009,0.008,0,0.023,KRAS_13,13,Codon 13
single,Center,KRAS,b cell lymphoma,UCSF,0,11,0.009,0.008,0,0.026,KRAS_13,13,Codon 13
single,Center,KRAS,non-hodgkin lymphoma,DFCI,0,20,0.002,0,0,0.026,KRAS_13,13,Codon 13
single,Center,KRAS,t-lymphoblastic leukemia/lymphoma,DFCI,0,16,0.003,0,0,0.032,KRAS_13,13,Codon 13
single,Center,KRAS,retinoblastoma,MSK,0,39,0.001,0,0,0.013,KRAS_13,13,Codon 13
single,Center,KRAS,retinoblastoma,UCSF,0,10,0.002,0,0,0.02,KRAS_13,13,Codon 13
single,Center,KRAS,hodgkin lymphoma,MSK,0,22,0.003,0,0,0.031,KRAS_13,13,Codon 13
single,Center,KRAS,lung cancer,PHS,0,12,0.004,0,0,0.051,KRAS_13,13,Codon 13
single,Center,KRAS,parathyroid cancer,PHS,1,15,0.075,0.056,0.003,0.245,KRAS_13,13,Codon 13
single,Center,KRAS,appendiceal cancer,DFCI,1,66,0.014,0.012,0.003,0.037,KRAS_61,61,Codon 61
single,Center,KRAS,appendiceal cancer,MDA,1,30,0.017,0.013,0.003,0.053,KRAS_61,61,Codon 61
single,Center,KRAS,appendiceal cancer,MSK,1,170,0.012,0.011,0.002,0.027,KRAS_61,61,Codon 61
single,Center,KRAS,appendiceal cancer,NKI,0,14,0.014,0.012,0.001,0.041,KRAS_61,61,Codon 61
single,Center,KRAS,appendiceal cancer,VICC,1,24,0.017,0.014,0.003,0.059,KRAS_61,61,Codon 61
single,Center,KRAS,appendiceal cancer,WAKE,0,17,0.014,0.012,0.001,0.039,KRAS_61,61,Codon 61
single,Center,KRAS,colorectal cancer,DFCI,30,1498,0.019,0.019,0.015,0.025,KRAS_61,61,Codon 61
single,Center,KRAS,colorectal cancer,DUKE,3,111,0.019,0.019,0.013,0.029,KRAS_61,61,Codon 61
single,Center,KRAS,colorectal cancer,GRCC,4,85,0.02,0.019,0.014,0.033,KRAS_61,61,Codon 61
single,Center,KRAS,colorectal cancer,JHU,20,940,0.019,0.019,0.015,0.026,KRAS_61,61,Codon 61
single,Center,KRAS,colorectal cancer,MDA,17,640,0.021,0.02,0.015,0.03,KRAS_61,61,Codon 61
single,Center,KRAS,colorectal cancer,MSK,34,2237,0.017,0.017,0.013,0.022,KRAS_61,61,Codon 61
single,Center,KRAS,colorectal cancer,NKI,6,242,0.02,0.019,0.014,0.029,KRAS_61,61,Codon 61
single,Center,KRAS,colorectal cancer,PHS,1,126,0.018,0.018,0.011,0.025,KRAS_61,61,Codon 61
single,Center,KRAS,colorectal cancer,SCI,1,40,0.019,0.019,0.012,0.029,KRAS_61,61,Codon 61
single,Center,KRAS,colorectal cancer,UCHI,2,77,0.019,0.019,0.013,0.029,KRAS_61,61,Codon 61
single,Center,KRAS,colorectal cancer,UCSF,0,66,0.018,0.018,0.011,0.026,KRAS_61,61,Codon 61
single,Center,KRAS,colorectal cancer,UHN,1,259,0.017,0.018,0.009,0.023,KRAS_61,61,Codon 61
single,Center,KRAS,colorectal cancer,VICC,6,310,0.019,0.019,0.013,0.026,KRAS_61,61,Codon 61
single,Center,KRAS,colorectal cancer,WAKE,0,62,0.018,0.018,0.011,0.026,KRAS_61,61,Codon 61
single,Center,KRAS,colorectal cancer,YALE,0,19,0.019,0.019,0.011,0.027,KRAS_61,61,Codon 61
single,Center,KRAS,cancer of unknown primary,DFCI,11,587,0.014,0.013,0.008,0.024,KRAS_61,61,Codon 61
single,Center,KRAS,cancer of unknown primary,GRCC,1,53,0.012,0.011,0.004,0.025,KRAS_61,61,Codon 61
single,Center,KRAS,cancer of unknown primary,JHU,1,124,0.011,0.011,0.003,0.02,KRAS_61,61,Codon 61
single,Center,KRAS,cancer of unknown primary,MDA,0,176,0.01,0.01,0.001,0.017,KRAS_61,61,Codon 61
single,Center,KRAS,cancer of unknown primary,MSK,9,768,0.011,0.011,0.006,0.018,KRAS_61,61,Codon 61
single,Center,KRAS,cancer of unknown primary,NKI,0,56,0.011,0.011,0.002,0.02,KRAS_61,61,Codon 61
single,Center,KRAS,cancer of unknown primary,SCI,0,11,0.011,0.011,0.002,0.023,KRAS_61,61,Codon 61
single,Center,KRAS,cancer of unknown primary,UCSF,0,49,0.011,0.011,0.002,0.02,KRAS_61,61,Codon 61
single,Center,KRAS,cancer of unknown primary,UHN,0,24,0.011,0.011,0.002,0.021,KRAS_61,61,Codon 61
single,Center,KRAS,cancer of unknown primary,VICC,1,64,0.012,0.011,0.004,0.024,KRAS_61,61,Codon 61
single,Center,KRAS,cancer of unknown primary,WAKE,0,43,0.011,0.011,0.002,0.02,KRAS_61,61,Codon 61
single,Center,KRAS,non-small cell lung cancer,DFCI,44,2495,0.018,0.017,0.013,0.022,KRAS_61,61,Codon 61
single,Center,KRAS,non-small cell lung cancer,DUKE,0,81,0.016,0.016,0.005,0.026,KRAS_61,61,Codon 61
single,Center,KRAS,non-small cell lung cancer,GRCC,2,228,0.015,0.016,0.007,0.024,KRAS_61,61,Codon 61
single,Center,KRAS,non-small cell lung cancer,JHU,45,1687,0.023,0.023,0.017,0.032,KRAS_61,61,Codon 61
single,Center,KRAS,non-small cell lung cancer,MDA,3,93,0.02,0.018,0.01,0.037,KRAS_61,61,Codon 61
single,Center,KRAS,non-small cell lung cancer,MSK,57,3734,0.016,0.016,0.012,0.02,KRAS_61,61,Codon 61
single,Center,KRAS,non-small cell lung cancer,NKI,5,178,0.02,0.019,0.011,0.035,KRAS_61,61,Codon 61
single,Center,KRAS,non-small cell lung cancer,PHS,9,479,0.018,0.018,0.011,0.027,KRAS_61,61,Codon 61
single,Center,KRAS,non-small cell lung cancer,SCI,3,66,0.021,0.019,0.011,0.043,KRAS_61,61,Codon 61
single,Center,KRAS,non-small cell lung cancer,UCHI,1,37,0.019,0.018,0.008,0.035,KRAS_61,61,Codon 61
single,Center,KRAS,non-small cell lung cancer,UCSF,0,18,0.017,0.017,0.006,0.032,KRAS_61,61,Codon 61
single,Center,KRAS,non-small cell lung cancer,UHN,2,154,0.017,0.017,0.008,0.027,KRAS_61,61,Codon 61
single,Center,KRAS,non-small cell lung cancer,VICC,7,422,0.017,0.017,0.01,0.026,KRAS_61,61,Codon 61
single,Center,KRAS,non-small cell lung cancer,WAKE,0,379,0.012,0.013,0.003,0.02,KRAS_61,61,Codon 61
single,Center,KRAS,non-small cell lung cancer,YALE,1,75,0.017,0.017,0.007,0.03,KRAS_61,61,Codon 61
single,Center,KRAS,breast cancer,CRUK,0,2420,0,0,0,0.001,KRAS_61,61,Codon 61
single,Center,KRAS,breast cancer,DFCI,0,1606,0,0,0,0.001,KRAS_61,61,Codon 61
single,Center,KRAS,breast cancer,DUKE,0,43,0,0,0,0.003,KRAS_61,61,Codon 61
single,Center,KRAS,breast cancer,GRCC,0,161,0,0,0,0.002,KRAS_61,61,Codon 61
single,Center,KRAS,breast cancer,MDA,0,714,0,0,0,0.001,KRAS_61,61,Codon 61
single,Center,KRAS,breast cancer,MSK,1,3631,0,0,0,0.001,KRAS_61,61,Codon 61
single,Center,KRAS,breast cancer,NKI,0,21,0.001,0,0,0.003,KRAS_61,61,Codon 61
single,Center,KRAS,breast cancer,PHS,0,29,0,0,0,0.002,KRAS_61,61,Codon 61
single,Center,KRAS,breast cancer,SCI,0,90,0,0,0,0.002,KRAS_61,61,Codon 61
single,Center,KRAS,breast cancer,UCSF,1,41,0.004,0,0,0.037,KRAS_61,61,Codon 61
single,Center,KRAS,breast cancer,UHN,0,201,0,0,0,0.002,KRAS_61,61,Codon 61
single,Center,KRAS,breast cancer,VHIO,0,16,0.001,0,0,0.003,KRAS_61,61,Codon 61
single,Center,KRAS,breast cancer,VICC,0,315,0,0,0,0.001,KRAS_61,61,Codon 61
single,Center,KRAS,breast cancer,WAKE,0,24,0.001,0,0,0.003,KRAS_61,61,Codon 61
single,Center,KRAS,breast cancer,YALE,0,11,0.001,0,0,0.004,KRAS_61,61,Codon 61
single,Center,KRAS,soft tissue sarcoma,COLU,0,14,0.001,0,0,0.003,KRAS_61,61,Codon 61
single,Center,KRAS,soft tissue sarcoma,DFCI,0,793,0,0,0,0.002,KRAS_61,61,Codon 61
single,Center,KRAS,soft tissue sarcoma,GRCC,0,63,0.001,0,0,0.002,KRAS_61,61,Codon 61
single,Center,KRAS,soft tissue sarcoma,JHU,0,75,0,0,0,0.002,KRAS_61,61,Codon 61
single,Center,KRAS,soft tissue sarcoma,MDA,0,166,0,0,0,0.002,KRAS_61,61,Codon 61
single,Center,KRAS,soft tissue sarcoma,MSK,1,1387,0,0,0,0.002,KRAS_61,61,Codon 61
single,Center,KRAS,soft tissue sarcoma,NKI,0,55,0.001,0,0,0.002,KRAS_61,61,Codon 61
single,Center,KRAS,soft tissue sarcoma,PHS,0,17,0.001,0,0,0.002,KRAS_61,61,Codon 61
single,Center,KRAS,soft tissue sarcoma,UCSF,0,54,0.001,0,0,0.003,KRAS_61,61,Codon 61
single,Center,KRAS,soft tissue sarcoma,UHN,0,19,0.001,0,0,0.003,KRAS_61,61,Codon 61
single,Center,KRAS,soft tissue sarcoma,VICC,0,73,0,0,0,0.002,KRAS_61,61,Codon 61
single,Center,KRAS,soft tissue sarcoma,WAKE,0,35,0.001,0,0,0.002,KRAS_61,61,Codon 61
single,Center,KRAS,pancreatic cancer,COLU,2,29,0.054,0.053,0.027,0.086,KRAS_61,61,Codon 61
single,Center,KRAS,pancreatic cancer,DFCI,29,532,0.054,0.054,0.04,0.069,KRAS_61,61,Codon 61
single,Center,KRAS,pancreatic cancer,DUKE,0,14,0.05,0.051,0.019,0.076,KRAS_61,61,Codon 61
single,Center,KRAS,pancreatic cancer,GRCC,3,33,0.056,0.054,0.031,0.095,KRAS_61,61,Codon 61
single,Center,KRAS,pancreatic cancer,JHU,0,17,0.05,0.051,0.018,0.075,KRAS_61,61,Codon 61
single,Center,KRAS,pancreatic cancer,MDA,3,62,0.052,0.052,0.027,0.076,KRAS_61,61,Codon 61
single,Center,KRAS,pancreatic cancer,MSK,91,1477,0.058,0.058,0.048,0.07,KRAS_61,61,Codon 61
single,Center,KRAS,pancreatic cancer,NKI,2,13,0.058,0.055,0.031,0.108,KRAS_61,61,Codon 61
single,Center,KRAS,pancreatic cancer,PHS,0,30,0.048,0.05,0.014,0.072,KRAS_61,61,Codon 61
single,Center,KRAS,pancreatic cancer,SCI,1,32,0.051,0.051,0.022,0.076,KRAS_61,61,Codon 61
single,Center,KRAS,pancreatic cancer,UCSF,0,65,0.045,0.048,0.012,0.067,KRAS_61,61,Codon 61
single,Center,KRAS,pancreatic cancer,UHN,2,74,0.048,0.05,0.021,0.069,KRAS_61,61,Codon 61
single,Center,KRAS,pancreatic cancer,VHIO,1,10,0.054,0.053,0.026,0.087,KRAS_61,61,Codon 61
single,Center,KRAS,pancreatic cancer,VICC,5,83,0.054,0.053,0.031,0.079,KRAS_61,61,Codon 61
single,Center,KRAS,pancreatic cancer,WAKE,0,16,0.05,0.051,0.018,0.076,KRAS_61,61,Codon 61
single,Center,KRAS,leukemia,CHOP,0,10,0.005,0.004,0,0.015,KRAS_61,61,Codon 61
single,Center,KRAS,leukemia,DFCI,0,269,0.003,0.003,0,0.008,KRAS_61,61,Codon 61
single,Center,KRAS,leukemia,JHU,1,219,0.004,0.004,0.001,0.01,KRAS_61,61,Codon 61
single,Center,KRAS,leukemia,MSK,0,39,0.004,0.004,0,0.012,KRAS_61,61,Codon 61
single,Center,KRAS,leukemia,UCHI,2,109,0.006,0.005,0.002,0.024,KRAS_61,61,Codon 61
single,Center,KRAS,leukemia,UCSF,0,13,0.005,0.004,0,0.016,KRAS_61,61,Codon 61
single,Center,KRAS,leukemia,UHN,1,608,0.003,0.003,0.001,0.008,KRAS_61,61,Codon 61
single,Center,KRAS,leukemia,VICC,2,283,0.005,0.004,0.001,0.012,KRAS_61,61,Codon 61
single,Center,KRAS,melanoma,DFCI,3,432,0.004,0.003,0.001,0.009,KRAS_61,61,Codon 61
single,Center,KRAS,melanoma,GRCC,0,11,0.003,0.003,0.001,0.008,KRAS_61,61,Codon 61
single,Center,KRAS,melanoma,JHU,1,443,0.003,0.003,0.001,0.006,KRAS_61,61,Codon 61
single,Center,KRAS,melanoma,MDA,2,387,0.003,0.003,0.001,0.007,KRAS_61,61,Codon 61
single,Center,KRAS,melanoma,MSK,1,922,0.003,0.002,0.001,0.005,KRAS_61,61,Codon 61
single,Center,KRAS,melanoma,NKI,0,108,0.003,0.003,0,0.006,KRAS_61,61,Codon 61
single,Center,KRAS,melanoma,PHS,0,59,0.003,0.003,0.001,0.007,KRAS_61,61,Codon 61
single,Center,KRAS,melanoma,UCHI,0,32,0.003,0.003,0.001,0.007,KRAS_61,61,Codon 61
single,Center,KRAS,melanoma,UCSF,0,99,0.003,0.003,0.001,0.007,KRAS_61,61,Codon 61
single,Center,KRAS,melanoma,UHN,0,24,0.003,0.003,0.001,0.008,KRAS_61,61,Codon 61
single,Center,KRAS,melanoma,VICC,1,294,0.003,0.003,0.001,0.007,KRAS_61,61,Codon 61
single,Center,KRAS,head and neck cancer,DFCI,0,572,0,0,0,0,KRAS_61,61,Codon 61
single,Center,KRAS,head and neck cancer,GRCC,0,156,0,0,0,0,KRAS_61,61,Codon 61
single,Center,KRAS,head and neck cancer,MDA,0,156,0,0,0,0,KRAS_61,61,Codon 61
single,Center,KRAS,head and neck cancer,MSK,0,610,0,0,0,0,KRAS_61,61,Codon 61
single,Center,KRAS,head and neck cancer,NKI,0,15,0,0,0,0,KRAS_61,61,Codon 61
single,Center,KRAS,head and neck cancer,PHS,0,14,0,0,0,0,KRAS_61,61,Codon 61
single,Center,KRAS,head and neck cancer,UCSF,0,39,0,0,0,0,KRAS_61,61,Codon 61
single,Center,KRAS,head and neck cancer,UHN,0,50,0,0,0,0,KRAS_61,61,Codon 61
single,Center,KRAS,head and neck cancer,VICC,0,87,0,0,0,0,KRAS_61,61,Codon 61
single,Center,KRAS,head and neck cancer,WAKE,0,27,0,0,0,0,KRAS_61,61,Codon 61
single,Center,KRAS,uterine cancer,DFCI,5,740,0.005,0.004,0.002,0.009,KRAS_61,61,Codon 61
single,Center,KRAS,uterine cancer,GRCC,0,18,0.004,0.004,0.001,0.01,KRAS_61,61,Codon 61
single,Center,KRAS,uterine cancer,MDA,0,46,0.004,0.004,0.001,0.009,KRAS_61,61,Codon 61
single,Center,KRAS,uterine cancer,MSK,3,1057,0.004,0.004,0.001,0.007,KRAS_61,61,Codon 61
single,Center,KRAS,uterine cancer,PHS,0,10,0.004,0.004,0.001,0.011,KRAS_61,61,Codon 61
single,Center,KRAS,uterine cancer,SCI,0,10,0.004,0.004,0.001,0.01,KRAS_61,61,Codon 61
single,Center,KRAS,uterine cancer,UCSF,0,65,0.004,0.004,0.001,0.009,KRAS_61,61,Codon 61
single,Center,KRAS,uterine cancer,UHN,1,139,0.004,0.004,0.001,0.011,KRAS_61,61,Codon 61
single,Center,KRAS,uterine cancer,VICC,0,46,0.004,0.004,0.001,0.01,KRAS_61,61,Codon 61
single,Center,KRAS,uterine cancer,WAKE,0,96,0.004,0.004,0.001,0.009,KRAS_61,61,Codon 61
single,Center,KRAS,non-melanoma skin cancers,DFCI,0,184,0,0,0,0.001,KRAS_61,61,Codon 61
single,Center,KRAS,non-melanoma skin cancers,GRCC,0,13,0,0,0,0.001,KRAS_61,61,Codon 61
single,Center,KRAS,non-melanoma skin cancers,MDA,0,13,0,0,0,0.001,KRAS_61,61,Codon 61
single,Center,KRAS,non-melanoma skin cancers,MSK,0,244,0,0,0,0.001,KRAS_61,61,Codon 61
single,Center,KRAS,non-melanoma skin cancers,UCSF,0,14,0,0,0,0.001,KRAS_61,61,Codon 61
single,Center,KRAS,non-melanoma skin cancers,VICC,0,19,0,0,0,0.001,KRAS_61,61,Codon 61
single,Center,KRAS,myelodysplastic/myeloproliferative syndromes,DFCI,0,190,0,0,0,0,KRAS_61,61,Codon 61
single,Center,KRAS,myelodysplastic/myeloproliferative syndromes,JHU,0,28,0,0,0,0,KRAS_61,61,Codon 61
single,Center,KRAS,myelodysplastic/myeloproliferative syndromes,MSK,0,28,0,0,0,0,KRAS_61,61,Codon 61
single,Center,KRAS,myelodysplastic/myeloproliferative syndromes,UCHI,0,91,0,0,0,0,KRAS_61,61,Codon 61
single,Center,KRAS,myelodysplastic/myeloproliferative syndromes,UHN,0,429,0,0,0,0,KRAS_61,61,Codon 61
single,Center,KRAS,myelodysplastic/myeloproliferative syndromes,VICC,0,428,0,0,0,0,KRAS_61,61,Codon 61
single,Center,KRAS,adrenocortical carcinoma,DFCI,0,26,0,0,0,0.005,KRAS_61,61,Codon 61
single,Center,KRAS,adrenocortical carcinoma,GRCC,0,12,0.001,0,0,0.006,KRAS_61,61,Codon 61
single,Center,KRAS,adrenocortical carcinoma,MDA,0,15,0.001,0,0,0.005,KRAS_61,61,Codon 61
single,Center,KRAS,adrenocortical carcinoma,MSK,0,59,0,0,0,0.004,KRAS_61,61,Codon 61
single,Center,KRAS,ovarian cancer,DFCI,5,822,0.006,0.006,0.002,0.011,KRAS_61,61,Codon 61
single,Center,KRAS,ovarian cancer,GRCC,1,29,0.011,0.007,0.002,0.051,KRAS_61,61,Codon 61
single,Center,KRAS,ovarian cancer,MDA,1,140,0.006,0.006,0.001,0.018,KRAS_61,61,Codon 61
single,Center,KRAS,ovarian cancer,MSK,0,706,0.003,0.003,0,0.008,KRAS_61,61,Codon 61
single,Center,KRAS,ovarian cancer,NKI,0,36,0.006,0.005,0,0.02,KRAS_61,61,Codon 61
single,Center,KRAS,ovarian cancer,SCI,0,25,0.006,0.005,0,0.024,KRAS_61,61,Codon 61
single,Center,KRAS,ovarian cancer,UCSF,0,55,0.006,0.005,0,0.017,KRAS_61,61,Codon 61
single,Center,KRAS,ovarian cancer,UHN,4,339,0.009,0.008,0.003,0.02,KRAS_61,61,Codon 61
single,Center,KRAS,ovarian cancer,VICC,0,88,0.005,0.005,0,0.015,KRAS_61,61,Codon 61
single,Center,KRAS,ovarian cancer,WAKE,2,78,0.012,0.008,0.003,0.041,KRAS_61,61,Codon 61
single,Center,KRAS,esophagogastric cancer,COLU,0,14,0.002,0.001,0,0.007,KRAS_61,61,Codon 61
single,Center,KRAS,esophagogastric cancer,DFCI,3,658,0.003,0.002,0,0.008,KRAS_61,61,Codon 61
single,Center,KRAS,esophagogastric cancer,DUKE,0,23,0.002,0.001,0,0.007,KRAS_61,61,Codon 61
single,Center,KRAS,esophagogastric cancer,GRCC,0,47,0.002,0.001,0,0.006,KRAS_61,61,Codon 61
single,Center,KRAS,esophagogastric cancer,JHU,0,14,0.002,0.001,0,0.007,KRAS_61,61,Codon 61
single,Center,KRAS,esophagogastric cancer,MDA,0,129,0.001,0.001,0,0.005,KRAS_61,61,Codon 61
single,Center,KRAS,esophagogastric cancer,MSK,0,694,0.001,0.001,0,0.004,KRAS_61,61,Codon 61
single,Center,KRAS,esophagogastric cancer,NKI,0,24,0.002,0.001,0,0.007,KRAS_61,61,Codon 61
single,Center,KRAS,esophagogastric cancer,SCI,0,10,0.002,0.001,0,0.007,KRAS_61,61,Codon 61
single,Center,KRAS,esophagogastric cancer,UCSF,0,30,0.002,0.001,0,0.007,KRAS_61,61,Codon 61
single,Center,KRAS,esophagogastric cancer,UHN,0,49,0.002,0.001,0,0.006,KRAS_61,61,Codon 61
single,Center,KRAS,esophagogastric cancer,VICC,0,72,0.002,0.001,0,0.006,KRAS_61,61,Codon 61
single,Center,KRAS,esophagogastric cancer,WAKE,0,19,0.002,0.001,0,0.008,KRAS_61,61,Codon 61
single,Center,KRAS,thyroid cancer,DFCI,6,372,0.017,0.016,0.008,0.028,KRAS_61,61,Codon 61
single,Center,KRAS,thyroid cancer,GRCC,0,18,0.018,0.016,0.005,0.041,KRAS_61,61,Codon 61
single,Center,KRAS,thyroid cancer,JHU,0,23,0.017,0.016,0.005,0.038,KRAS_61,61,Codon 61
single,Center,KRAS,thyroid cancer,MDA,1,43,0.018,0.017,0.007,0.042,KRAS_61,61,Codon 61
single,Center,KRAS,thyroid cancer,MSK,5,449,0.015,0.015,0.007,0.025,KRAS_61,61,Codon 61
single,Center,KRAS,thyroid cancer,UCHI,1,10,0.022,0.017,0.008,0.072,KRAS_61,61,Codon 61
single,Center,KRAS,thyroid cancer,UCSF,2,17,0.025,0.018,0.009,0.089,KRAS_61,61,Codon 61
single,Center,KRAS,thyroid cancer,UHN,1,41,0.019,0.017,0.007,0.043,KRAS_61,61,Codon 61
single,Center,KRAS,thyroid cancer,VICC,0,26,0.017,0.016,0.005,0.037,KRAS_61,61,Codon 61
single,Center,KRAS,cervical cancer,DFCI,0,89,0,0,0,0.001,KRAS_61,61,Codon 61
single,Center,KRAS,cervical cancer,GRCC,0,35,0,0,0,0.001,KRAS_61,61,Codon 61
single,Center,KRAS,cervical cancer,MDA,0,39,0,0,0,0.001,KRAS_61,61,Codon 61
single,Center,KRAS,cervical cancer,MSK,0,128,0,0,0,0.001,KRAS_61,61,Codon 61
single,Center,KRAS,cervical cancer,UHN,0,42,0,0,0,0.001,KRAS_61,61,Codon 61
single,Center,KRAS,cervical cancer,WAKE,0,12,0,0,0,0.001,KRAS_61,61,Codon 61
single,Center,KRAS,hepatobiliary cancer,DFCI,2,244,0.008,0.008,0.001,0.02,KRAS_61,61,Codon 61
single,Center,KRAS,hepatobiliary cancer,DUKE,0,12,0.008,0.006,0,0.033,KRAS_61,61,Codon 61
single,Center,KRAS,hepatobiliary cancer,GRCC,0,113,0.005,0.004,0,0.018,KRAS_61,61,Codon 61
single,Center,KRAS,hepatobiliary cancer,JHU,0,12,0.008,0.006,0,0.033,KRAS_61,61,Codon 61
single,Center,KRAS,hepatobiliary cancer,MDA,0,56,0.006,0.004,0,0.021,KRAS_61,61,Codon 61
single,Center,KRAS,hepatobiliary cancer,MSK,16,743,0.019,0.018,0.01,0.03,KRAS_61,61,Codon 61
single,Center,KRAS,hepatobiliary cancer,PHS,0,19,0.008,0.005,0,0.029,KRAS_61,61,Codon 61
single,Center,KRAS,hepatobiliary cancer,UCSF,0,21,0.007,0.005,0,0.028,KRAS_61,61,Codon 61
single,Center,KRAS,hepatobiliary cancer,UHN,0,43,0.007,0.005,0,0.023,KRAS_61,61,Codon 61
single,Center,KRAS,hepatobiliary cancer,VICC,0,85,0.006,0.004,0,0.019,KRAS_61,61,Codon 61
single,Center,KRAS,kidney cancer,DFCI,0,503,0.001,0.001,0,0.004,KRAS_61,61,Codon 61
single,Center,KRAS,kidney cancer,DUKE,0,17,0.002,0.001,0,0.008,KRAS_61,61,Codon 61
single,Center,KRAS,kidney cancer,GRCC,0,32,0.002,0.001,0,0.007,KRAS_61,61,Codon 61
single,Center,KRAS,kidney cancer,MDA,1,116,0.002,0.002,0,0.011,KRAS_61,61,Codon 61
single,Center,KRAS,kidney cancer,MSK,1,620,0.002,0.001,0,0.005,KRAS_61,61,Codon 61
single,Center,KRAS,kidney cancer,SCI,0,11,0.002,0.001,0,0.008,KRAS_61,61,Codon 61
single,Center,KRAS,kidney cancer,UCSF,0,18,0.002,0.001,0,0.009,KRAS_61,61,Codon 61
single,Center,KRAS,kidney cancer,UHN,0,17,0.002,0.001,0,0.007,KRAS_61,61,Codon 61
single,Center,KRAS,kidney cancer,VICC,0,48,0.002,0.001,0,0.006,KRAS_61,61,Codon 61
single,Center,KRAS,kidney cancer,WAKE,0,16,0.002,0.001,0,0.008,KRAS_61,61,Codon 61
single,Center,KRAS,mature t and nk neoplasms,DFCI,1,120,0.01,0.008,0.001,0.028,KRAS_61,61,Codon 61
single,Center,KRAS,mature t and nk neoplasms,MSK,1,99,0.01,0.008,0.001,0.031,KRAS_61,61,Codon 61
single,Center,KRAS,cns cancer,CHOP,0,175,0.002,0.002,0,0.005,KRAS_61,61,Codon 61
single,Center,KRAS,cns cancer,DFCI,8,1633,0.003,0.003,0.002,0.007,KRAS_61,61,Codon 61
single,Center,KRAS,cns cancer,DUKE,0,42,0.003,0.002,0,0.006,KRAS_61,61,Codon 61
single,Center,KRAS,cns cancer,GRCC,1,73,0.003,0.003,0.001,0.013,KRAS_61,61,Codon 61
single,Center,KRAS,cns cancer,JHU,0,270,0.002,0.002,0,0.005,KRAS_61,61,Codon 61
single,Center,KRAS,cns cancer,MDA,0,326,0.002,0.002,0,0.005,KRAS_61,61,Codon 61
single,Center,KRAS,cns cancer,MSK,2,1304,0.002,0.002,0.001,0.004,KRAS_61,61,Codon 61
single,Center,KRAS,cns cancer,NKI,0,11,0.003,0.002,0,0.007,KRAS_61,61,Codon 61
single,Center,KRAS,cns cancer,PHS,0,62,0.002,0.002,0,0.006,KRAS_61,61,Codon 61
single,Center,KRAS,cns cancer,SCI,0,89,0.002,0.002,0,0.006,KRAS_61,61,Codon 61
single,Center,KRAS,cns cancer,UCSF,1,452,0.002,0.002,0,0.005,KRAS_61,61,Codon 61
single,Center,KRAS,cns cancer,VICC,0,87,0.002,0.002,0,0.006,KRAS_61,61,Codon 61
single,Center,KRAS,cns cancer,WAKE,0,27,0.003,0.002,0,0.007,KRAS_61,61,Codon 61
single,Center,KRAS,prostate cancer,DFCI,0,514,0.001,0.001,0,0.004,KRAS_61,61,Codon 61
single,Center,KRAS,prostate cancer,DUKE,1,82,0.003,0.002,0,0.015,KRAS_61,61,Codon 61
single,Center,KRAS,prostate cancer,GRCC,0,110,0.002,0.001,0,0.005,KRAS_61,61,Codon 61
single,Center,KRAS,prostate cancer,MDA,0,55,0.002,0.001,0,0.006,KRAS_61,61,Codon 61
single,Center,KRAS,prostate cancer,MSK,3,1535,0.002,0.002,0,0.004,KRAS_61,61,Codon 61
single,Center,KRAS,prostate cancer,UCSF,0,51,0.002,0.002,0,0.007,KRAS_61,61,Codon 61
single,Center,KRAS,prostate cancer,UHN,0,34,0.002,0.002,0,0.007,KRAS_61,61,Codon 61
single,Center,KRAS,prostate cancer,VICC,0,30,0.002,0.002,0,0.007,KRAS_61,61,Codon 61
single,Center,KRAS,anal cancer,DFCI,0,44,0.006,0.002,0,0.031,KRAS_61,61,Codon 61
